id,cad_number,received_datetime,entry_datetime,dispatch_datetime,enroute_datetime,onscene_datetime,close_datetime,call_type_original,call_type_original_desc,call_type_original_notes,call_type_final,call_type_final_desc,call_type_final_notes,priority_original,priority_final,agency,disposition,onview_flag,sensitive_call,intersection_name,intersection_id,intersection_point,supervisor_district,analysis_neighborhood,police_district,call_last_updated_at,data_as_of,data_loaded_at,Analysis Neighborhoods
33221694,242703096,2024/09/26 08:00:26 PM,2024/09/26 08:03:36 PM,2024/09/26 09:36:10 PM,2024/09/26 09:36:10 PM,2024/09/26 09:50:29 PM,2024/09/26 10:03:23 PM,809,MISSING ADULT,,809,MISSING ADULT,,B,B,Police,REP,N,false,25TH ST \ BRYANT ST,23955000,POINT (-122.408977847 37.751200796),9,Mission,MISSION,2025/04/25 03:38:13 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33226480,251153162,2025/04/25 09:07:28 PM,2025/04/25 09:08:40 PM,2025/04/25 09:09:01 PM,2025/04/25 09:09:01 PM,2025/04/25 09:20:27 PM,2025/04/25 09:22:25 PM,216,SHOTS FIRED,,216,SHOTS FIRED,,A,A,Police,UTL,N,false,48TH AVE \ NORIEGA ST,27928000,POINT (-122.507545783 37.752869455),4,Sunset/Parkside,TARAVAL,2025/04/25 09:22:26 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,35
33219180,251151406,2025/04/25 12:03:29 PM,2025/04/25 12:08:00 PM,2025/04/25 12:08:22 PM,2025/04/25 12:08:22 PM,2025/04/25 12:15:36 PM,2025/04/25 12:22:15 PM,418,FIGHT NO WEAPON,PAY DISPUTE,418,FIGHT NO WEAPON,PAY DISPUTE,B,B,Police,UTL,N,false,ELLIS ST \ FILLMORE ST,26586000,POINT (-122.432515383 37.782349635),5,Western Addition,NORTHERN,2025/04/25 12:22:17 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,39
33213022,251142867,2025/04/24 07:50:18 PM,2025/04/24 07:50:18 PM,2025/04/24 11:25:30 PM,2025/04/24 11:25:30 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,500F,C,C,Municipal Transportation Agency,,N,false,PAUL AVE \ WHEAT ST,20575000,POINT (-122.400073001 37.723446781),10,Bayview Hunters Point,BAYVIEW,2025/04/24 11:25:31 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33227203,251153369,2025/04/25 10:19:15 PM,2025/04/25 10:19:15 PM,2025/04/25 10:19:15 PM,2025/04/25 10:19:15 PM,2025/04/25 10:19:15 PM,2025/04/25 10:30:35 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 10:30:35 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33230120,251160431,2025/04/26 04:54:15 AM,2025/04/26 04:54:15 AM,2025/04/26 04:54:15 AM,2025/04/26 04:54:15 AM,2025/04/26 04:54:15 AM,2025/04/26 04:59:57 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 05:06:29 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33238761,251162084,2025/04/26 03:35:12 PM,2025/04/26 03:35:12 PM,2025/04/26 06:34:26 PM,2025/04/26 06:34:26 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,500N,C,C,Municipal Transportation Agency,,N,false,20TH ST \ ALABAMA ST,24028000,POINT (-122.411579841 37.759084056),9,Mission,MISSION,2025/04/26 06:34:27 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33231143,251160632,2025/04/26 07:38:43 AM,2025/04/26 07:38:43 AM,2025/04/26 07:38:43 AM,2025/04/26 07:38:43 AM,2025/04/26 07:38:43 AM,2025/04/26 08:08:50 AM,917,SUSPICIOUS PERSON,,917,SUSPICIOUS PERSON,,C,C,Police,HAN,Y,false,LARKIN ST \ OFARRELL ST,25152000,POINT (-122.41790141 37.785167215),5,Tenderloin,NORTHERN,2025/04/26 08:08:53 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33239607,251162012,2025/04/26 03:16:20 PM,2025/04/26 03:16:20 PM,2025/04/26 07:47:52 PM,2025/04/26 07:47:52 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,BRODERICK ST \ FULTON ST,26061000,POINT (-122.439844236 37.776644007),2,Western Addition,PARK,2025/04/26 07:47:53 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,39
33219979,251151486,2025/04/25 12:32:39 PM,2025/04/25 12:32:39 PM,2025/04/25 01:17:43 PM,2025/04/25 01:17:43 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,,C,C,Municipal Transportation Agency,,N,false,HAWES ST \ INGERSON AVE,20439000,POINT (-122.391141366 37.718040053),10,Bayview Hunters Point,BAYVIEW,2025/04/25 01:17:44 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33234346,251160798,2025/04/26 08:48:45 AM,2025/04/26 08:48:45 AM,2025/04/26 08:48:45 AM,2025/04/26 08:48:45 AM,2025/04/26 08:48:45 AM,2025/04/26 12:14:54 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 12:14:56 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33236405,251160816,2025/04/26 08:51:14 AM,2025/04/26 08:52:25 AM,2025/04/26 08:55:30 AM,2025/04/26 08:55:30 AM,2025/04/26 01:02:12 PM,2025/04/26 03:04:04 PM,910,WELL BEING CHECK,,910,WELL BEING CHECK,,B,B,Police,ND,N,false,DORADO TER \ JULES AVE \ OCEAN AVE,22662000,POINT (-122.461210548 37.724949701),11,Oceanview/Merced/Ingleside,TARAVAL,2025/04/26 03:04:06 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,24
33228696,251160082,2025/04/26 12:39:02 AM,2025/04/26 12:48:44 AM,2025/04/26 12:50:59 AM,2025/04/26 12:50:59 AM,2025/04/26 01:23:51 AM,2025/04/26 01:24:53 AM,910,WELL BEING CHECK,,910,WELL BEING CHECK,,B,B,Police,UTL,N,false,16TH ST \ CALEDONIA ST,24184000,POINT (-122.421381476 37.764947888),9,Mission,MISSION,2025/04/26 01:24:55 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33231830,251160865,2025/04/26 09:05:16 AM,2025/04/26 09:05:16 AM,2025/04/26 09:05:16 AM,2025/04/26 09:05:16 AM,2025/04/26 09:05:16 AM,2025/04/26 09:06:33 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/26 09:06:35 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33227666,251153218,2025/04/25 09:24:17 PM,2025/04/25 09:26:03 PM,2025/04/25 11:21:36 PM,2025/04/25 11:21:36 PM,2025/04/25 11:21:36 PM,2025/04/25 11:21:47 PM,601,TRESPASSER,,601,TRESPASSER,,C,C,Police,HAN,N,false,EDDY ST \ LEAVENWORTH ST,24935000,POINT (-122.414241573 37.783723783),5,Tenderloin,TENDERLOIN,2025/04/25 11:21:49 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33232416,251160796,2025/04/26 08:45:18 AM,2025/04/26 08:48:13 AM,2025/04/26 08:49:01 AM,2025/04/26 08:49:01 AM,2025/04/26 08:59:04 AM,2025/04/26 09:50:56 AM,801,SUICIDE ATTEMPT,,801,SUICIDE ATTEMPT,,A,A,Police,HAN,N,true,,,,,,,2025/04/26 09:50:59 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33222198,251151957,2025/04/25 02:42:27 PM,2025/04/25 02:47:11 PM,2025/04/25 04:14:55 PM,2025/04/25 04:14:55 PM,2025/04/25 04:23:43 PM,2025/04/25 04:24:42 PM,594,VANDALISM,,594,VANDALISM,,B,B,Police,GOA,N,false,24TH ST \ HARRISON ST,23978000,POINT (-122.411899822 37.75262859),9,Mission,MISSION,2025/04/25 04:24:44 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33220961,251151742,2025/04/25 01:41:35 PM,2025/04/25 01:43:37 PM,2025/04/25 02:26:26 PM,2025/04/25 02:26:26 PM,2025/04/25 02:26:33 PM,2025/04/25 02:27:48 PM,601,TRESPASSER,,601,TRESPASSER,,C,C,Police,GOA,N,false,15TH ST \ MISSION ST,24171000,POINT (-122.419825234 37.766673602),9,Mission,MISSION,2025/04/25 02:27:50 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33234641,251161496,2025/04/26 12:14:36 PM,2025/04/26 12:17:24 PM,2025/04/26 12:26:10 PM,2025/04/26 12:26:10 PM,2025/04/26 12:26:10 PM,2025/04/26 12:33:34 PM,917,SUSPICIOUS PERSON,601,917,SUSPICIOUS PERSON,601,C,C,Police,HAN,N,false,LEAVENWORTH ST \ OFARRELL ST,25153000,POINT (-122.414617208 37.785582475),5,Tenderloin,TENDERLOIN,2025/04/26 12:33:36 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33232928,251161016,2025/04/26 09:53:50 AM,2025/04/26 09:54:54 AM,2025/04/26 10:30:38 AM,2025/04/26 10:30:38 AM,,,917,SUSPICIOUS PERSON,,917,SUSPICIOUS PERSON,,C,C,Police,,N,false,ELLIS ST \ JONES ST,24936000,POINT (-122.412782128 37.784866246),5,Tenderloin,TENDERLOIN,2025/04/26 10:30:39 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,36
33211832,251141842,2025/04/24 02:13:47 PM,2025/04/24 02:19:00 PM,2025/04/24 09:20:10 PM,2025/04/24 09:20:10 PM,2025/04/24 09:20:53 PM,2025/04/24 09:21:18 PM,459,BURGLARY,909,459,BURGLARY,909,C,C,Police,UTL,N,false,MARKET ST \ VALENCIA ST,30755000,POINT (-122.422619691 37.772502817),6,Mission,SOUTHERN,2025/04/24 09:21:19 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33236562,251162017,2025/04/26 03:18:24 PM,2025/04/26 03:18:24 PM,2025/04/26 03:18:24 PM,2025/04/26 03:18:24 PM,2025/04/26 03:18:24 PM,2025/04/26 03:21:37 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,,Y,true,,,,,,,2025/04/26 03:21:38 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33230175,251160257,2025/04/26 02:26:48 AM,2025/04/26 02:27:56 AM,2025/04/26 05:20:07 AM,2025/04/26 05:20:07 AM,2025/04/26 05:20:07 AM,2025/04/26 05:20:09 AM,415,NOISE NUISANCE,,415,NOISE NUISANCE,,C,C,Police,GOA,N,false,12TH ST \ HOWARD ST,24354000,POINT (-122.416899819 37.771723947),6,Mission,SOUTHERN,2025/04/26 05:20:11 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33223597,251151857,2025/04/25 02:12:06 PM,2025/04/25 02:12:06 PM,2025/04/25 02:12:06 PM,2025/04/25 02:12:06 PM,2025/04/25 02:12:06 PM,2025/04/25 06:05:51 PM,905,MEET W/CITY EMPLOYEE,,905,MEET W/CITY EMPLOYEE,,B,B,Police,HAN,Y,false,24TH ST \ OSAGE ALY,24089000,POINT (-122.419017543 37.752204442),9,Mission,MISSION,2025/04/25 06:05:55 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33225097,251152944,2025/04/25 07:41:32 PM,2025/04/25 07:43:35 PM,2025/04/25 07:44:05 PM,2025/04/25 07:44:05 PM,,,601,TRESPASSER,,601,TRESPASSER,,B,B,Police,,N,false,FELL ST \ PIERCE ST,26039000,POINT (-122.434294284 37.774475817),5,Hayes Valley,PARK,2025/04/25 07:44:05 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,9
33238871,251162175,2025/04/26 04:04:35 PM,2025/04/26 04:04:35 PM,2025/04/26 06:41:56 PM,2025/04/26 06:41:56 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,7.2.25,C,C,Municipal Transportation Agency,,N,false,CAMBRIDGE ST \ SWEENY ST,20974000,POINT (-122.419373452 37.730430034),11,Excelsior,INGLESIDE,2025/04/26 06:41:57 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,7
33218293,251151242,2025/04/25 11:18:34 AM,2025/04/25 11:18:34 AM,2025/04/25 11:18:34 AM,2025/04/25 11:18:34 AM,2025/04/25 11:18:34 AM,2025/04/25 11:18:51 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 11:19:34 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33223969,251152078,2025/04/25 03:26:42 PM,2025/04/25 03:28:00 PM,2025/04/25 05:25:07 PM,2025/04/25 05:25:07 PM,2025/04/25 06:25:31 PM,2025/04/25 06:26:30 PM,601,TRESPASSER,,601,TRESPASSER,,C,C,Police,UTL,N,false,HICKORY ST \ OCTAVIA ST,35010000,POINT (-122.424074571 37.775310696),5,Hayes Valley,NORTHERN,2025/04/25 06:26:32 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,9
33217706,251150738,2025/04/25 08:36:11 AM,2025/04/25 08:39:33 AM,2025/04/25 10:10:01 AM,2025/04/25 10:10:01 AM,2025/04/25 10:32:27 AM,2025/04/25 10:36:24 AM,409,TOW TRUCK,7.2.46,409,TOW TRUCK,7.2.46,C,C,Municipal Transportation Agency,NOM,N,false,GREEN ST \ TAYLOR ST,25433000,POINT (-122.413931016 37.798887553),3,Nob Hill,CENTRAL,2025/04/25 10:36:25 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,21
33228500,251160053,2025/04/26 12:33:32 AM,2025/04/26 12:33:32 AM,2025/04/26 12:33:32 AM,2025/04/26 12:33:32 AM,2025/04/26 12:33:32 AM,2025/04/26 01:01:36 AM,1030,WANTED VEHICLE / SUB,,1030,WANTED VEHICLE / SUB,,B,B,Police,ADV,Y,false,23RD ST \ POTRERO AVE,23963000,POINT (-122.406480458 37.754564212),9,Mission,MISSION,2025/04/26 01:01:36 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33218738,251150163,2025/04/25 02:02:05 AM,2025/04/25 02:02:05 AM,2025/04/25 11:49:42 AM,2025/04/25 11:49:42 AM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,RED ZONE,C,C,Municipal Transportation Agency,,N,false,CRESCENT AVE \ ROSCOE ST,21204000,POINT (-122.418724511 37.73498325),9,Bernal Heights,INGLESIDE,2025/04/25 11:49:42 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,2
33214866,251150300,2025/04/25 04:09:10 AM,2025/04/25 04:12:18 AM,2025/04/25 04:33:34 AM,2025/04/25 04:33:34 AM,2025/04/25 04:40:30 AM,2025/04/25 04:42:34 AM,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,,C,C,Police,ND,N,false,DUBOCE AVE \ STEINER ST,25987000,POINT (-122.431570381 37.769307162),8,Haight Ashbury,PARK,2025/04/25 04:42:36 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,3
33211655,251142516,2025/04/24 05:52:39 PM,2025/04/24 05:52:39 PM,2025/04/24 05:52:39 PM,2025/04/24 05:52:39 PM,2025/04/24 05:52:39 PM,2025/04/24 09:07:44 PM,400,DEMO / PROTEST,,400,DEMO / PROTEST,,B,B,Police,HAN,Y,false,16TH ST \ VALENCIA ST,24183000,POINT (-122.421886446 37.764917378),9,Mission,MISSION,2025/04/24 09:07:46 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33219690,251151540,2025/04/25 12:44:55 PM,2025/04/25 12:47:01 PM,2025/04/25 12:47:32 PM,2025/04/25 12:47:32 PM,2025/04/25 12:58:49 PM,2025/04/25 12:59:21 PM,222,PERSON W/KNIFE,SCREWDRIVER,222,PERSON W/KNIFE,SCREWDRIVER,A,A,Police,ADV,N,false,DIVISADERO ST \ PAGE ST,26029000,POINT (-122.437234932 37.772203713),5,Haight Ashbury,PARK,2025/04/25 12:59:23 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,3
33219048,251151289,2025/04/25 11:33:44 AM,2025/04/25 11:33:44 AM,2025/04/25 12:12:32 PM,2025/04/25 12:12:32 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500L,C,C,Municipal Transportation Agency,,N,false,45TH AVE \ POINT LOBOS AVE,27998000,POINT (-122.506221491 37.779895361),1,Outer Richmond,RICHMOND,2025/04/25 12:12:33 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,29
33237534,251162241,2025/04/26 04:23:27 PM,2025/04/26 04:27:09 PM,2025/04/26 04:35:43 PM,2025/04/26 04:35:43 PM,2025/04/26 04:39:24 PM,2025/04/26 04:40:04 PM,917,SUSPICIOUS PERSON,,917,SUSPICIOUS PERSON,,B,B,Police,GOA,N,false,ELLIS ST \ GOUGH ST,26492000,POINT (-122.424294813 37.783399858),2,Western Addition,NORTHERN,2025/04/26 04:40:05 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,39
33213769,251143129,2025/04/24 09:20:48 PM,2025/04/24 09:20:48 PM,2025/04/24 09:20:48 PM,2025/04/24 09:20:48 PM,2025/04/24 09:20:48 PM,2025/04/25 01:08:17 AM,917,SUSPICIOUS PERSON,,917,SUSPICIOUS PERSON,,C,C,Police,ARR,Y,false,06TH ST \ STEVENSON ST,24295000,POINT (-122.409693262 37.781754328),6,South of Market,SOUTHERN,2025/04/25 01:08:18 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33225349,251152872,2025/04/25 07:22:45 PM,2025/04/25 07:23:31 PM,2025/04/25 07:24:09 PM,2025/04/25 07:24:09 PM,2025/04/25 07:33:39 PM,2025/04/25 08:00:32 PM,000,MISC,DOG BITE,000,MISC,DOG BITE,A,A,Police,REP,N,false,09TH ST \ BRANNAN ST,23881000,POINT (-122.40700149 37.770049772),6,South of Market,SOUTHERN,2025/04/25 08:00:34 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,34
33239254,251162570,2025/04/26 06:34:18 PM,2025/04/26 06:35:26 PM,2025/04/26 06:36:14 PM,2025/04/26 06:36:14 PM,2025/04/26 06:38:16 PM,,488,PETTY THEFT,,211,ROBBERY,221,A,A,Police,ND,N,false,PARNASSUS AVE \ STANYAN ST,26302000,POINT (-122.452569354 37.764509362),8,Inner Sunset,PARK,2025/04/26 07:18:20 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,14
33228381,251153441,2025/04/25 10:49:44 PM,2025/04/25 10:52:26 PM,2025/04/26 12:36:54 AM,2025/04/26 12:36:54 AM,2025/04/26 12:42:04 AM,2025/04/26 12:44:40 AM,416,CITIZEN STANDBY,,416,CITIZEN STANDBY,,C,C,Police,UTL,N,false,47TH AVE \ IRVING ST,27952000,POINT (-122.507130197 37.762237599),4,Sunset/Parkside,TARAVAL,2025/04/26 12:44:41 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,35
33227844,251153490,2025/04/25 11:18:15 PM,2025/04/25 11:19:12 PM,2025/04/25 11:19:52 PM,2025/04/25 11:19:52 PM,2025/04/25 11:20:52 PM,2025/04/25 11:39:11 PM,603,PROWLER,,603,PROWLER,,A,A,Police,GOA,N,false,GRANADA AVE \ LAKEVIEW AVE,22577000,POINT (-122.457145267 37.718233361),11,Oceanview/Merced/Ingleside,TARAVAL,2025/04/25 11:39:12 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,24
33225585,251152832,2025/04/25 07:07:40 PM,2025/04/25 07:09:09 PM,2025/04/25 07:38:40 PM,2025/04/25 07:38:40 PM,2025/04/25 07:40:02 PM,2025/04/25 08:13:37 PM,917,SUSPICIOUS PERSON,DRUGS,917,SUSPICIOUS PERSON,DRUGS,C,C,Police,ADV,N,false,FERN ST \ LARKIN ST,25203000,POINT (-122.418559315 37.788432343),3,Nob Hill,NORTHERN,2025/04/25 08:13:39 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,21
33227715,251153183,2025/04/25 09:14:20 PM,2025/04/25 09:14:48 PM,2025/04/25 11:24:46 PM,2025/04/25 11:24:46 PM,,,587,TRAF VIOLATION CITE,22500B,587,TRAF VIOLATION CITE,22500B,C,C,Municipal Transportation Agency,,N,false,GREEN ST \ MONTGOMERY ST,24850000,POINT (-122.404240418 37.80010429),3,North Beach,CENTRAL,2025/04/25 11:24:46 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,23
33235779,251161811,2025/04/26 02:02:18 PM,2025/04/26 02:02:18 PM,2025/04/26 02:02:18 PM,2025/04/26 02:02:18 PM,2025/04/26 02:02:18 PM,2025/04/26 02:05:28 PM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,CIT,Y,true,,,,,,,2025/04/26 02:05:30 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33223257,251152296,2025/04/25 04:32:19 PM,2025/04/25 04:32:19 PM,2025/04/25 05:38:56 PM,2025/04/25 05:38:56 PM,,,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,22500E,C,C,Municipal Transportation Agency,,N,false,26TH ST \ FAIR OAKS ST,21903000,POINT (-122.423677219 37.74871093),8,Mission,MISSION,2025/04/25 05:38:57 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,20
33225244,251152718,2025/04/25 06:17:33 PM,2025/04/25 06:26:42 PM,2025/04/25 07:44:09 PM,2025/04/25 07:44:09 PM,2025/04/25 07:48:09 PM,2025/04/25 07:53:50 PM,418,FIGHT NO WEAPON,,418,FIGHT NO WEAPON,,B,B,Police,HAN,N,true,,,,,,,2025/04/25 07:53:51 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33239072,251162586,2025/04/26 06:39:13 PM,2025/04/26 06:40:23 PM,2025/04/26 06:40:46 PM,2025/04/26 06:40:46 PM,2025/04/26 06:46:08 PM,2025/04/26 07:02:26 PM,910,WELL BEING CHECK,,910,WELL BEING CHECK,,A,A,Police,HAN,N,false,LAS VILLAS CT \ NEWCOMB AVE,34011000,POINT (-122.385485772 37.732983847),10,Bayview Hunters Point,BAYVIEW,2025/04/26 07:02:27 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,1
33240312,251162922,2025/04/26 08:39:04 PM,2025/04/26 08:39:04 PM,2025/04/26 08:40:31 PM,2025/04/26 08:40:31 PM,,,588,TRAF VIOLATION TOW,,588,TRAF VIOLATION TOW,22500E,C,C,Municipal Transportation Agency,,N,false,HAYES ST \ WEBSTER ST,25952000,POINT (-122.429554057 37.776044286),5,Hayes Valley,NORTHERN,2025/04/26 08:40:32 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,9
33213931,251150116,2025/04/25 01:24:46 AM,2025/04/25 01:25:57 AM,2025/04/25 01:26:19 AM,2025/04/25 01:26:19 AM,2025/04/25 01:29:52 AM,2025/04/25 01:35:54 AM,261,SEXUAL ASSAULT ADULT,,261,SEXUAL ASSAULT ADULT,,A,A,Police,HAN,N,true,,,,,,,2025/04/25 01:35:57 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33228933,251160187,2025/04/26 01:54:41 AM,2025/04/26 01:54:41 AM,2025/04/26 01:54:41 AM,2025/04/26 01:54:41 AM,2025/04/26 01:54:41 AM,2025/04/26 01:56:05 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 01:56:06 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33237930,251162286,2025/04/26 04:46:57 PM,2025/04/26 04:46:57 PM,2025/04/26 04:46:57 PM,2025/04/26 04:46:57 PM,2025/04/26 04:46:57 PM,2025/04/26 05:12:52 PM,1096,SURVEILLANCE,,1096,SURVEILLANCE,,B,B,Police,,Y,true,,,,,,,2025/04/26 05:12:54 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33226268,251153148,2025/04/25 09:01:58 PM,2025/04/25 09:01:58 PM,2025/04/25 09:02:43 PM,2025/04/25 09:02:43 PM,,,34B4,MVA  AIRBAG,,519,INJURY VEH ACCIDENT,POSS,A,A,Police,,N,false,04TH ST \ MISSION ROCK ST,34169000,POINT (-122.391373532 37.772830995),6,Mission Bay,BAYVIEW,2025/04/25 09:02:44 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,4
33224238,251152578,2025/04/25 05:46:09 PM,2025/04/25 05:46:09 PM,2025/04/25 06:48:40 PM,2025/04/25 06:48:40 PM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500N,C,C,Municipal Transportation Agency,,N,false,07TH AVE \ CABRILLO ST,27273000,POINT (-122.464942091 37.775320946),1,Inner Richmond,RICHMOND,2025/04/25 06:48:41 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,11
33214126,251150153,2025/04/25 01:55:22 AM,2025/04/25 01:55:22 AM,2025/04/25 01:55:22 AM,2025/04/25 01:55:22 AM,2025/04/25 01:55:22 AM,2025/04/25 02:01:40 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/25 02:01:43 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33229778,251160365,2025/04/26 03:46:43 AM,2025/04/26 03:46:43 AM,2025/04/26 03:46:43 AM,2025/04/26 03:46:43 AM,2025/04/26 03:46:43 AM,2025/04/26 03:46:59 AM,903,PASSING CALL,,903,PASSING CALL,,C,C,Police,HAN,Y,true,,,,,,,2025/04/26 03:48:18 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33216168,251150520,2025/04/25 07:21:22 AM,2025/04/25 07:22:13 AM,2025/04/25 07:25:37 AM,2025/04/25 07:25:37 AM,2025/04/25 07:43:17 AM,2025/04/25 08:13:48 AM,409,TOW TRUCK,7/2/27,409,TOW TRUCK,7/2/27,C,C,Municipal Transportation Agency,CIT,N,false,RAMSELL ST \ SARGENT ST,22694000,POINT (-122.466220061 37.716112506),11,Oceanview/Merced/Ingleside,TARAVAL,2025/04/25 08:13:50 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,24
33223332,251152563,2025/04/25 05:41:31 PM,2025/04/25 05:41:59 PM,2025/04/25 05:43:47 PM,2025/04/25 05:43:47 PM,,,106J,Psych escort,,106J,Psych escort,,B,B,Sheriff,,N,true,,,,,,,2025/04/25 05:43:48 PM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,
33232652,251160978,2025/04/26 09:41:13 AM,2025/04/26 09:41:13 AM,2025/04/26 10:08:56 AM,2025/04/26 10:08:56 AM,,,587,TRAF VIOLATION CITE,,587,TRAF VIOLATION CITE,22500F,C,C,Municipal Transportation Agency,,N,false,DIVISADERO ST \ WASHINGTON ST,26851000,POINT (-122.440984381 37.790755462),2,Pacific Heights,RICHMOND,2025/04/26 10:08:57 AM,2025/04/26 08:54:08 PM,2025/04/26 08:55:43 PM,30
